user,review,rating
Pengguna Google,"Woyyyy....Toped yg bener aja dong info tagihan airnya AETRA,Sudah dibayar,kenapa masih ada Tagihannya???? Lagi Error apa sableng sih?????? !!!!!!!!!!!!betulin tuh servernya,Ngacoooo!!!!!!!!",1
Pengguna Google,mantsp puas banget disconnya boos,5
Pengguna Google,Promonya gak jelas.,1
Pengguna Google,Sangat bagus,5
Pengguna Google,"aplikasi yg sangat membantu, menunya tidak ribet, praktis, kalau biasa banyakin promo² nya",5
Pengguna Google,Terimakasih,5
Pengguna Google,oke,5
Pengguna Google,Aplikasi bagus bermanfaat&mempermudah untuk di jamam skrng yg ingin belanja apapun,5
Pengguna Google,mantap,5
Pengguna Google,mantap,5
Pengguna Google,"Barang terlambat datang, total 3 barang yg tidak sesuai dengan estimasi kedatangan dan terlambat. Ingin menanyakan kejelasan di harus menunggu 2 hari. Mau menghubungi CS juga tidak bisa. Terus kita harus menunggu tanpa kejelasan? Sudah telat, masak harus menunggu lagi sih. Setidaknya berikan kami penjelasan kenapa bisa telat dan status shiping tidak ada perubahan selama beberapa hari..? Males lama2 pakai tokopedia.",1
Pengguna Google,system gajelas,1
Pengguna Google,UI/UX nya lebih bagus yang lama,3
Pengguna Google,mantap,5
Pengguna Google,aplikasi the best gak pelit promo,5
Pengguna Google,Cek keranjang ngebug,2
Pengguna Google,"kenapa setelah update kok jdi aneh ya,tiba2 pesanan dibatalkan krn tidak memenuhi syarat,terus yg salah pembeli gitu? lalu tiba2 setelah itu promo diakunnya hilang pdhal gak jdi kepakai ini gimana ya? makin diupdate bukan nya makin lebih baik gitu",1
Pengguna Google,good,5
Pengguna Google,toko online terbaik,5
Pengguna Google,Ok.,5
Pengguna Google,mantul harga terjangkau,3
Pengguna Google,mantap,5
Pengguna Google,Harga murah,5
Pengguna Google,ok,5
Pengguna Google,"Setiap Ada permasalahan dengan proses pesanan. Selalu penyelesaiannya yang sangat tidak memuaskan. Dibatalkanpun harus menunggu kedua belah pihak, padahal pesanan masih di proses, status proses sudah seminggu, hampir 8 hari belum masuk ke pengiriman. Chat seller ga pernah di balas. Minta penyelesaian pembatalan via customer care sangat tidak memuaskan. buang buang waktu belanja di Tokopedia, tidak seperti lazada dan shopee. Selalu ada garansi kepuasan pelanggan..",1
Pengguna Google,"menampilkan barang dewasa !, jelas2 umur gua 33 tahun .aplikasi cacat",1
Pengguna Google,"Kenapa gk dari dulu gw instal nih apk, biasa beli di lazada/shope trs nyoba apk tokped eh di kasih diskon langsung 27k, baru beli 3/4 hari eh dapet diskon lagi 27k, eh besok nya dpt lagi diskon 20k, ini bener² di luar dugaan",5
Pengguna Google,"pelayanan terbaik, cepat,aman,",5
Pengguna Google,Pernah ketipu sama Syamsudin karyawan tokoped gopay 300 RB melayang ke BRInya,1
Pengguna Google,Oke,5
Pengguna Google,mantabbb,5
Pengguna Google,Baik n cepat,5
Pengguna Google,sangat membantu,5
Pengguna Google,"apaan banget coba ni aplikasi , kurir bermasalah terus , Tokopedia care juga ga guna , pesanan ga dikirim kirim padahal katanya udah tiba di tujuan",1
Pengguna Google,Ok,5
Pengguna Google,"Udh gk nyaman aplikasi tokped,lemot sekarang mh",1
Pengguna Google,Jan masuk tok keren banget gan ye,5
Pengguna Google,Habis update malah force close mulu,1
Pengguna Google,"Saya pengguna lama, semenjak Tokopedia release.. baru kali ini saya gak bisa maklum dengan cacat aplikasi setelah update terakhir. Setiap klik produk mesti muncul halaman awal video dll yang gak guna karena loading nya laaammmaaaa... Bikin gak betah explore. HP saya kelas mid end RAM 12 gb loohh... Internet 4G+ tapi ketika buka halaman produk loading nya ngeselin... Kembalikan ke setingan awal, atau user Tokopedia bakalan habis berpindah...",1
Pengguna Google,tapi saya ga bisa verifikasi ya agar bisa beli Vape elektrik,5
Pengguna Google,sesuai aplikasi,5
Pengguna Google,mntap,5
Pengguna Google,Bagus 💪,5
Pengguna Google,Penganan yg buruk sekali.. sudah ada bukti transfer dan juga bukti mutasi tapi tetap tidak ada pengembalian dana dengan alasan dana tidak masuk.. Apa lu mau bilang kalo bank nya yg nipu Barang tidak ada uang pun tidak bisa kembali,1
Pengguna Google,"Saya komplen dari yang, barang bermasalah, pengembalian dana sampe barang belom sampai tapi keterangannya ""tiba di tujuan"" Semua komplenan SELESAI. Terimakasih untuk TOKOPEDIA atas PELAYANANNYA. ❤❤❤❤❤❤❤❤",5
Pengguna Google,Sudah lama pakai.semua limit hilang....udah bangkrut kayak GK ada dana lagi di tokopedia.bangrut smua limit letter di nol kan.waaah parah padahal sblum2nya bagus pembayaran.sudah bangkrut GK cuman sy aja smua temen juga demikian.makin GK bagus aja pelayanan nya,1
Pengguna Google,toko serba ada.,5
Pengguna Google,"Tolonglah kalo expedisi yg lambat2 kaya wahana jangan di masukin ke sistem, ga bisa di komplain juga lagi",2
Pengguna Google,Teruntuk Tokopedia hilangkan saja fitur batalkan pesanan klo ujung²nya penjual menolak pengajuan pembatalan biar sama² dirugikan,1
Pengguna Google,"HEI APLIKATOR KORUPTOR KENAPA JIKA TRANSAKSI GAGAL ANDA TIDAK MENGEMBALIKAN DENGAN BIAYA PENUH, NAMUN YANG ANDA REFUND HANYA BIAYA POKOK SEDANGKAN BIAYA LAIN2 YANG JUGA KAMI BAYARKAN TIDAK DIKEMBALIKAN, APA INI CARAMU CARI UANG DENGAN MEMBATALKAN TRANSAKSI DAN MENGAMBIL UANG DARI BIAYA LAIN2 ??????",1
Pengguna Google,Tiap order selalu dibatalkan sistem ... Gak niat jualan apk nya,1
Pengguna Google,"Makin aneh ni tokped saya beli barang di tiga toko, pengirimannya di jeda mulu sampai berhari hari ada yang 2hr belum dikirim ada yg 4hr malah blm dikirim juga, saya gak nyalahin pihak ekspedisi tapi pihak tokonya napa barang saya belum dikirim juga 😏 Gada yang bener belanja lewat tokped ni tokonya nya ancur semua. Maaf bukan saya membandingkan aplikasi lain saat ini oke oke aja gada masalah untuk kirim2 😔😔",1
Pengguna Google,"Buat promo, harga dan kelengkapan barang memang top, cuman kekurangan di durasi/lamanya pengiriman barang, untuk di luar pulau bisa memakan waktu 1minggu lebih dan di dalam pulau/daerah bahkan bisa memakan waktu 3-7 hari pengiriman. Tolong di perbaiki lagi sistemnya.",3
Pengguna Google,"Si CEPAT HALU expedisi TOLOL , barang 4 hari dikurir lain,bisa 14 hari belum sampai!",1
Pengguna Google,"Pembayaran sering gagal tanpa alasannya yg jelas,minimal kalo tidak memenuhi syarat di kasih tau jangan tiba² gagal mana gk ada info tentang syaratnya lagi aneh",1
Pengguna Google,bagus tapi gak bisa cod,4
Pengguna Google,"Tambah Lemot,, Sering Nge Hang,, Sortir produk dari harga terendah - tertinggi ga akurat.",1
Pengguna Google,aplikasi sampah,1
Pengguna Google,"Tolong, itu jasa pengiriman itu biarkan kami konsumen yg pilih, jangan dari sistem tokopedia yg pilihkan, paket saya, untuk jasa kirim, SICEPAT sudah 2 hari tidak sampai2, dan status pengiriman tidak ada perubahan, JNT juga terima COD",1
Pengguna Google,Busuk tidak nyampe barang nya,1
Pengguna Google,mantap joss,5
Pengguna Google,lah iya bagus,5
Pengguna Google,"Maaf sistem pelayanan Tokopedia semakin kesini semakin buruk terutama kurir expedisi JNT meretur paket seanak jidatnya, konsekuensi apa yang akan di berikan kepada kurir semacam itu..",1
Pengguna Google,Kok akun gue logout sendiri yang bener aje lu,1
Pengguna Google,👍bagus,4
Pengguna Google,gacor minnn🔥🔥🔥,4
Pengguna Google,"customer servicenya busukkk , pembayaran qris saldo udah kepotong tapi status masih menunggu (blm dibayar) chat cs kaya bot balesnya , udh gitu lama .. entah lah duit gw ilang kemana wkkwk . busuk bgt pelayanannya , kaga lagi"" gw pake nih aplikasi .. sampahhh!!!",1
Pengguna Google,ok,5
Pengguna Google,Tolong percepat pengiriman,2
Pengguna Google,Aplikasi gak mutu,1
Pengguna Google,bagus,5
Pengguna Google,Penjual di appl sok sibuk banget sampe ditanya gak mau jawab kocak,1
Pengguna Google,sukses selalu,5
Pengguna Google,Setiap mau masuk ke bagian transaksi untuk ngecek barang yang di beli pasti selalu aplikasinya keluar sendiri dan ada notifikasi aplikasi tidak ada tanggapan,1
Pengguna Google,good,5
Pengguna Google,"ADMIN TONYETNYA JUTEK, GA KASIH SOLUSI APAPUN",1
Pengguna Google,Baru daftar aja udah di persulit.masukin token aja di persulit padahal udah masukin sandi yang pling susah tapi .token tidak valid hampir 50 kata sandi berbeda tidak bisa auto uninstall,1
Pengguna Google,"Makin kesini makin aneh2 ni tokped, Cs nya lemot, chat sekarang bales kapan, vocher batal sistem terus.. Masi lebih baik toko oyen..",1
Pengguna Google,Ok,5
Pengguna Google,Sangat membantu,5
Pengguna Google,terima kasih atas pelayanannya,5
Pengguna Google,MANTAP,5
Pengguna Google,"Itu expedisi id express mnding jangan dipale recemoded buat ngirim brng, Gila",3
Pengguna Google,"Aplikasi minta di update,aplikasi cuma 36MB pdahal memori ada 1,11 GB kenapa gagal terus hadeh",1
Pengguna Google,Saat ini Mengecewakan,1
Pengguna Google,Lemot,3
Pengguna Google,Setelah saya baca komen saya jadi takut untuk download Tokopedia .jadi saya komen aja semoga semakin baik bukan meburuk,1
Pengguna Google,bagus,5
Pengguna Google,sangat membantu sekali...,5
Pengguna Google,jangan download g rekomen bngt,1
Pengguna Google,"Saya Pengguna baru,Semoga Tokped tidak mengecewakan.",5
Pengguna Google,bagus ³,3
Pengguna Google,"Ngasih bintang 1 aja saya sebenernya keberatan juga, Transaksi pembayaran sudah sukses malah di batalkan sistem, dan dana saya di tahan pengajuan ke CS malah berbelit Belit ,sampai sekarang dana saya masih di tahan..mana dana nya 10jt lagi .. nyesel transaksi di sini mending di flat room lain aja gak seribet disini",1
Pengguna Google,"sedikit kecewa dengan tokped, ggra 1 problem ada yg kirim paket ghaib ke saya melalui aplikasi tokped, padahal dlu tokped aman2 aja lho aplikasi belanja favorit saya malahan, saya chat cs pun lama dibalasnya tidak ditindaklanjuti, kecewa saya dengan tokped",1
Pengguna Google,puas,3
Pengguna Google,Min saya ada promo kok gak bisa di pakai,4
Pengguna Google,bagus banyak diskon,5
Pengguna Google,buruk loading lama,1
Pengguna Google,"Aneh sistem nya pesanan di batalin otomatis, terus ada lagi pengiriman salah .. kek nya di sengaja dah.. udh jelas alamat ada no hp ada ..hdeh mana udh di tf juga .. kacau .. dahlah cape pengiriman lama respon komplain nunggu 3 hari tapi gk tau bisa jadi 3 bulan wkwk ..",1
Pengguna Google,"Saya heran dengan tokopedia,makin lama makin kacau,sistem pembayaran makin gk karuan,cod udah gk ada bayar pake paylater gk bisa,padahal paylater saya gk ada masalah tiap tgl 1 saya selalu tepat bayar.d karena kan saya butuh barang ya terpaksa belanja pake aplikasi lain. Saran saya untuk tokopedia jangan kepedean kalo sistem seperti ini terus bisa bisa konsumen pada lari ke aplikasi lain,dan aplikasi lain lebih menjanjikan. Selamat tinggal tokopedia.",1
Pengguna Google,👍,5
Pengguna Google,Iklan mu itu loh ganggu aja cok,1
Pengguna Google,"Kecewa banget sama tokped, Sistem keamanannya sangat minim, banyak akun penipu tapi susah untuk klaimnya, sudah coba ikuti sesuai petunjuk tetep ga bisa, untuk minta refund uang agar tidak di teruskan ke penjual penipu tapi susahnya minta ampun, sangat tidak aman",1
Pengguna Google,pokoknya tokped tdk mengecewakan...,4
Pengguna Google,"Tolong di cek lagi, ini update toped terbaru jd lemot di hp.. Buka keranjang loading lama bgt. Buka produk jg loading terus.. Jgn terlalu banyak update tdk jelas dan memakan memori besar",1
Pengguna Google,pembayaran cod hanya ada satu 1x,3
Pengguna Google,bagus,5
Pengguna Google,Kenapa aplikasi tokped jadi lola dan sering tidak bisa di gunakan untuk chatt seller utk bertanya tentang produknya.....,1
Pengguna Google,Barang dateng gk sesuai tanggal Dan dateng lamaa,1
Pengguna Google,banyak diskon,5
Pengguna Google,toko online terpercaya dan terbaik,5
Pengguna Google,"Belanja disini karena ada duit di Gopay, seller ga ngirim2 udah 4 hari akhirnya di cancel system. Beli di toko berbeda malah pengiriman lama banget pake JNE. Sumpah harus extra sabar kalo di Tokopedia.",2
Pengguna Google,Cukup baik,5
Pengguna Google,Ecommerce paling lambat response keluhan customer...bad..slow response..e commerce terburuk yang pernah ada..Harusnya tokopedia quick response kalau pengiriman diluar kewajaran..diluar estimasi..jangan nunggu dikomplain..payah..yang dirugikan seller dan pembeli..Hapus tokopedia jangan pernah pakai tokopedia..konsumen selalu dirugikan.. #tokopedia#ecommerce yg merugikan konsumen,1
Pengguna Google,"Lebih utamakan perbanyak gratis ongkir & diskon awal tahun, terutama untuk rekomendasi kurir agar bisa manual pilih sendiri bukan sistem yg pilihkan ekspedisinya, sekian overrall sudah bagus selain diskonnya, tingkatkan lagi layanannya serta eventnya diperbanyak, Terima Kasih.",3
Pengguna Google,bagus,5
Pengguna Google,Ok,5
Pengguna Google,Aplikasi yang bagus,5
Pengguna Google,"thank u so much tokopedia ! banyak promo nya, gak ribet, pengirimannya cepat, ga banyak lag, lovee tokopedia so muchh <33",5
Pengguna Google,Ok,5
Pengguna Google,"Tolong ya, ini saya ngajuin komplen kok loading mulu. Jelek bangettt",1
Pengguna Google,"solutif, ada transaksi gagal di atas 10 juta langsung dikembalikan kurang dari 1 jam.",5
Pengguna Google,Vouchernya makin ngaco,1
Pengguna Google,"Pengalaman yang sangat buruk, management nya sangat buruk, malah prioritaskan penjual dari pada pembeli, penjual adalah kontrak, pembeli adalah tamu yang layak di hormati, harap kebijakan systemnya di benahi",1
Pengguna Google,bguss asa vocer setiap hario sukaa bgttt,5
Pengguna Google,"Tokopedia emng diskon nya gede awal² pengguna baru, tapi kurir² nya itu loh lamaa bangett kalo ngirimm bisa sampe nunggu 2mingguan pesen basreng aja 2 Minggu baru sampee haduhh ganti² aja tuh kurirnyaa",1
Pengguna Google,Ok,5
Pengguna Google,Notifikasinya gak umum. Mengganggu. Perdetik pasti selalu ada notifikasi.,1
Pengguna Google,"Pusat komplain tokopedia membuat keputusan sepihak yang banyak meugikan konsumen , saya rugi jutaan rupiah gara2 aplikasi ini tidak berlaku adil terhadap pelanggan , jadi saya tidak pernah pake aplikasi sampah ini",1
Pengguna Google,Dapet kupon,5
Pengguna Google,"Sy pke Tokopedia udh lama, tp skrg jd nyebelin. Dulu, pesan ke penjual bs dihapus, skrng nggak. Kadang ada notif, tp pas dicek kosong. Fitur liat penjual aktif/nggaknya jg hilang, kasih ruang buat penjual nakal. Di app lain, pesan & notif bs dihapus, status aktif penjual ada. Brg yg dicari di Tokopedia sering ga ada, tp di app lain malah ada, mgkn krn penjual lbh bnyk. Kalo update, jgn cuma ubah tampilan, tp jg perbaiki masalah penjual nakal & balikin fitur2 yg dulu ada.",1
Pengguna Google,"Teruntuk TOKOPEDIA. please lahhh jangan pake ekspedisi yang ngga sat sat. Pake J&T EXPRESS atau JNE REG aja bisa ngga??? Paketku lohh ga dikirim kirim. Masa iyaa kudu ambil sendiri terus. Di daerahku pake ekspedisi (ID EXPRESS, NINJA, SI CEPAT Tuh kurang RECOMMEND Yaa) tolong di perbaiki. Terimakasih!",3
Pengguna Google,Mudah dicari tapi suka salah saya pernah beli barang free 1dp 2 beda warna janjinya ternyata lain dg jg diminta,5
Pengguna Google,udah ekspedisi rekomendasi gak bisa milih kayak toko sebelah Eh sekarang pembayaran dipaksa pake virtual account dan dikenakan biaya pula Koplak Ini sih bikin kapok pada kabur ke toko sebelah deh,1
Pengguna Google,oke,5
Pengguna Google,"Gak jelas ni tokped lama2, barang di tulisnya promo, pas checkout, harganya knapa jadi berubah, mahal bgt, mending tulis aja harga asli, jgn ngecoh, bikin males lama2",1
Pengguna Google,Tokopedia mang oie,5
Pengguna Google,tampilan makin aneh jadi lemot,1
Pengguna Google,memuaskan. puasa belanja di tokopedia,5
Pengguna Google,"Banyak barang 18+ tidak sesuai sama barang yang di cari mana ga bisa dihilangin lagi, jadi perih mata saya😒 mohon diperbaiki",2
Pengguna Google,tokped keren...,5
Pengguna Google,"Ketika lgi berselancar di tokped lama kelamaan jdi lemot memuat produk, pdhl sinyal dan data aman",3
Pengguna Google,Lama banget pengiriman nya udah 10 hari ga sampe-sampe trus masa ada asuransi pengiriman nya mana gede lagi ga sesuai dengan harga di aplikasi nya.,1
Pengguna Google,PAKET LAMA DIKIRIM TIDAK SESUAI ESTIMASI DAN RIWAYAT PERJALANAN PAKET NYANGKUT,1
Pengguna Google,Ok,5
Pengguna Google,"Nyesel kecewa sama apk ini ,saya tarik dana dari saldo tokped udah dari tgl 4 sampe tgl 9 ga ada uang masuk ke rekening . Estimasi pertama 1x24 jam . Terus mundur lagi 3x24 jam Mundur lagi sampe bulan 8 jam 23.59 .gada uang masuk ke rekening . PARAH!!!!",1
Pengguna Google,Bunga gopay leher mencekik bagi kaum kebawah kayk saya telat sehari denda 50rb aplikasi lain itu 2 bulan cumak 20rb dendanya,1
Pengguna Google,"Bermasalah lagi, pakai data seluler lancar pakai wifi lemotttttttttttt.",4
Pengguna Google,semoga menjadi amanah,5
Pengguna Google,good tokopediq emang the best dr toko online lainya👍👍👍👍,5
Pengguna Google,mantap,5
Pengguna Google,Sy msh perdana di sini,5
Pengguna Google,banyak gratis ongkir,5
Pengguna Google,Bagus,5
Pengguna Google,cepat mudah terpercaya,5
Pengguna Google,Ada apa dng Tokopedia... Ada bnyk Promo dan voucer tp tdk bs di gunakan..,5
Pengguna Google,"Mulai maret 2025 tiap kali mau CO selalu error, berulang-ulang refresh, udh cek upgrade apk jg jd bikin gak nyaman sbg customer yg udh lama banget gunain Tokopedia, ada apa ini? Apa bakalan ikutan tutup jg Tokopedia?",1
